location_code,sample_event_number,first_sample_date,sample_bin_code,min_fork_length,max_fork_length,expected_number_of_samples
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,8,2022-04-18,D,90,110,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,A,30,50,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,B,50,70,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,C,70,90,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,9,2022-05-02,D,90,110,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,A,30,50,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,B,50,70,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,C,70,90,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
F61,10,2022-05-16,D,90,110,50
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,A,25,45,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,B,45,65,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,C,65,85,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,D,85,105,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,3,2022-02-07,E,105,125,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,A,25,45,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,B,45,65,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,C,65,85,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,4,2022-02-21,D,85,105,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,A,25,45,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,B,45,65,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,5,2022-03-07,C,65,85,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,A,25,45,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,B,45,65,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,C,65,85,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,6,2022-03-21,D,85,105,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,A,25,45,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,B,45,65,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,C,65,85,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,7,2022-04-04,D,85,105,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,B,45,65,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,C,65,85,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,8,2022-04-18,D,85,105,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,B,45,65,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,C,65,85,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
KNL,9,2022-05-02,D,85,105,10
